time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.609254,0.0348,0.0080,0.0508,0.062
2.613601,-0.0049,0.0106,0.0684,0.069
2.616393,-0.0372,0.0014,0.0526,0.064
2.621625,-0.0526,0.0088,0.0321,0.062
2.627054,-0.0705,0.0138,-0.0237,0.076
2.634157,-0.0645,-0.0049,-0.0696,0.095
2.635318,-0.0374,-0.0236,-0.0653,0.079
2.639735,-0.0296,-0.0658,-0.0302,0.078
2.645911,-0.0124,-0.0957,-0.0428,0.106
2.650652,-0.0025,-0.0993,-0.0053,0.100
2.654479,-0.0045,-0.0887,0.0531,0.103
2.660781,-0.0563,-0.0307,0.0802,0.103
2.664130,-0.1006,0.0649,0.0217,0.122
2.669133,-0.1183,0.1928,-0.0126,0.227
2.673821,-0.0813,0.2817,0.0079,0.293
2.681463,-0.0207,0.3319,0.0354,0.334
2.683557,0.1011,0.3295,0.0247,0.346
2.688122,0.2146,0.2749,0.0046,0.349
2.698416,0.2916,0.1709,-0.0178,0.338
2.700409,0.3370,0.0867,-0.0092,0.348
2.703289,0.3417,0.0222,-0.0364,0.344
2.722346,0.3061,-0.0654,-0.0989,0.328
2.723261,0.2464,-0.1081,-0.1358,0.301
2.724209,0.1893,-0.1626,-0.1105,0.273
2.724652,0.1515,-0.1813,-0.0807,0.250
2.730916,0.1376,-0.1952,-0.0581,0.246
2.736863,0.1062,-0.2289,-0.0612,0.260
2.737390,0.0151,-0.2409,-0.0380,0.244
2.740641,0.0424,-0.2551,-0.0622,0.266
2.747376,0.1081,-0.2401,-0.2685,0.376
2.750456,0.1406,-0.2062,-0.2171,0.331
2.754914,0.1637,-0.1532,-0.0035,0.224
2.760621,0.2112,-0.0812,0.1452,0.269
2.765492,0.2234,-0.0403,0.1339,0.264
2.771293,0.2669,0.0078,-0.0349,0.269
2.774414,0.2580,0.0152,-0.1200,0.285
2.780044,0.2492,0.0082,-0.1049,0.271
2.784443,0.2500,-0.0204,-0.0373,0.254
2.789331,0.2437,-0.0465,-0.0009,0.248
2.803806,0.1875,-0.0200,0.0045,0.189
2.805196,0.1392,0.0160,-0.0285,0.143
2.805929,0.0556,0.0878,-0.0496,0.115
2.832001,0.0058,0.1404,-0.0900,0.167
2.833054,-0.0195,0.1702,-0.0843,0.191
2.833457,0.0052,0.1949,-0.0599,0.204
2.833818,0.0319,0.1506,-0.0240,0.156
2.834150,0.0703,0.1161,-0.0240,0.138
2.834487,0.0820,0.0202,-0.0287,0.089
2.837079,0.0747,-0.0630,-0.0002,0.098
2.845226,0.0222,-0.1265,0.0162,0.129
2.848584,-0.0607,-0.1516,0.0444,0.169
2.855720,-0.1192,-0.1455,0.0511,0.195
2.857119,-0.2084,-0.1110,0.0768,0.248
2.862008,-0.2639,-0.0768,0.0620,0.282
2.866563,-0.3644,-0.0429,0.0593,0.372
2.871458,-0.4345,-0.0188,0.0643,0.440
2.875695,-0.4523,-0.0211,0.0573,0.456
2.880887,-0.4682,-0.0329,0.0529,0.472
2.885140,-0.4844,-0.0232,0.0462,0.487
2.891498,-0.4650,-0.0255,0.0634,0.470
2.897906,-0.4198,0.0034,0.0544,0.423
2.899271,-0.3293,0.0561,0.0456,0.337
2.904230,-0.2297,0.0777,0.0249,0.244
2.908781,-0.1469,0.1280,0.0018,0.195
2.914840,-0.0477,0.1376,-0.0165,0.147
2.919314,0.0776,0.1304,-0.0037,0.152
2.924367,0.1691,0.1256,0.0211,0.212
2.929902,0.2031,0.0731,0.0196,0.217
2.932355,0.1917,0.0398,0.0182,0.197
2.938560,0.1781,0.0471,-0.0142,0.185
2.942909,0.1216,0.0879,-0.0156,0.151
2.947157,0.0772,0.1573,0.0236,0.177
2.952584,0.0353,0.1979,0.0580,0.209
2.955987,0.0246,0.1883,0.0112,0.190
2.961273,0.0233,0.1142,-0.0212,0.118
2.967255,0.0194,0.0235,-0.0369,0.048
2.970895,0.0345,-0.0863,-0.0168,0.094
2.975632,0.0424,-0.1696,-0.0301,0.177
2.981032,0.0287,-0.1859,-0.0099,0.188
2.987289,0.0153,-0.1639,-0.0352,0.168
2.990224,-0.0026,-0.1014,-0.0412,0.109
3.003470,-0.0346,-0.0006,-0.0305,0.046
3.004910,0.0005,0.0808,-0.0438,0.092
3.006870,0.0213,0.1622,0.0049,0.164
3.009823,0.0969,0.1742,0.0441,0.204
3.020842,0.1558,0.1383,0.0163,0.209
3.021845,0.2529,0.0929,-0.0067,0.269
3.023601,0.3070,0.0381,-0.0488,0.313
3.037864,0.3280,-0.0048,-0.0264,0.329
3.038882,0.2942,-0.0070,-0.0328,0.296
3.039213,0.2750,-0.0141,-0.0513,0.280
3.044084,0.2106,0.0172,-0.0674,0.222
3.047684,0.1703,0.0460,-0.0643,0.188
3.053673,0.1015,0.0437,-0.0422,0.118
3.057898,0.0496,0.0414,-0.0489,0.081
3.062349,0.0049,0.0295,-0.0245,0.039
3.066647,-0.0207,0.0152,-0.0194,0.032
3.071160,-0.0200,-0.0135,-0.0024,0.024
3.075803,-0.0074,-0.0181,-0.0428,0.047
3.081238,-0.0187,-0.0444,-0.0569,0.075
3.085796,-0.0060,-0.0323,-0.0854,0.092
3.091202,-0.0316,-0.0012,-0.0638,0.071
3.102197,-0.0452,0.0227,-0.0207,0.055
3.103322,-0.0662,0.0131,0.0033,0.068
3.109148,-0.0728,0.0203,0.0105,0.076
3.124392,-0.1003,0.0036,-0.0178,0.102
3.125760,-0.0849,-0.0296,-0.0269,0.094
3.126783,-0.1101,-0.0506,-0.0099,0.122
3.127218,-0.1115,-0.0454,0.0070,0.121
3.136382,-0.1107,-0.0616,0.0142,0.128
3.137489,-0.1101,-0.0634,0.0096,0.127
3.138872,-0.0977,-0.0510,0.0192,0.112
3.143811,-0.0904,-0.0671,0.0121,0.113
3.149731,-0.0761,-0.0357,-0.0376,0.092
3.153130,-0.0551,-0.0187,-0.0465,0.074
3.159016,-0.0367,0.0052,-0.0079,0.038
3.163902,-0.0233,0.0313,0.0185,0.043
3.168727,-0.0243,0.0050,0.0210,0.032
3.173098,-0.0207,0.0050,0.0117,0.024
3.176401,-0.0078,-0.0306,0.0167,0.036
3.183059,-0.0069,-0.0848,0.0549,0.101
3.187341,0.0035,-0.0911,0.0691,0.114
3.191313,0.0163,-0.0737,0.0145,0.077
3.201249,0.0197,-0.0231,0.0077,0.031
3.202798,0.0232,0.0578,-0.0085,0.063
3.210319,0.0837,0.1262,-0.0200,0.153
3.217667,0.1152,0.1466,-0.0480,0.192
3.219039,0.1677,0.1216,-0.0379,0.211
3.220509,0.2411,0.0637,-0.0421,0.253
3.224785,0.2428,0.0324,-0.0558,0.251
3.231506,0.2375,0.0084,-0.0742,0.249
3.234391,0.1970,0.0107,-0.1067,0.224
3.239108,0.1310,0.0391,-0.1105,0.176
3.244189,0.0538,0.0696,-0.1191,0.148
3.250150,-0.0015,0.0809,-0.1040,0.132
3.254499,-0.0254,0.0944,-0.0465,0.108
3.259025,-0.0042,0.0983,-0.0227,0.101
3.265613,0.0525,0.0380,-0.0561,0.086
3.268361,0.0875,0.0044,-0.0845,0.122
3.272668,0.1483,-0.0432,-0.0702,0.170
3.281657,0.1826,-0.1047,-0.0607,0.219
3.283275,0.1714,-0.1253,0.0011,0.212
3.293193,0.1178,-0.1220,0.0457,0.176
3.294204,0.0647,-0.0688,0.0735,0.120
3.299443,-0.0092,-0.0327,0.1035,0.109
3.302924,-0.1014,0.0197,0.1499,0.182
3.307080,-0.1526,0.0599,0.1509,0.223
3.321724,-0.1917,0.0617,0.1353,0.243
3.323045,-0.1073,0.0398,0.1222,0.167
3.323712,-0.0309,0.0087,0.1046,0.109
3.331696,0.0141,-0.0507,0.1134,0.125
3.332743,0.0516,-0.1048,0.0889,0.147
3.341709,0.0888,-0.1323,0.0885,0.182
3.342934,0.0900,-0.1383,0.0905,0.188
3.350468,0.1173,-0.1346,0.0617,0.189
3.351488,0.1396,-0.1073,0.0356,0.180
3.354232,0.1049,-0.0612,0.0453,0.130
3.360043,0.0943,-0.0155,0.0124,0.096
3.364298,0.0863,0.0015,-0.0487,0.099
3.368511,0.0569,0.0253,-0.1022,0.120
3.373224,0.0491,0.0537,-0.0961,0.121
3.378598,0.0153,0.0534,-0.0710,0.090
3.382754,0.0172,0.0341,-0.0651,0.076
3.387289,0.0120,0.0316,-0.0688,0.077
3.391983,-0.0263,0.0030,-0.0867,0.091
3.397859,-0.0263,-0.0064,-0.0712,0.076
3.401849,-0.0643,0.0056,-0.0014,0.065
3.406717,-0.0807,0.0151,0.0536,0.098
3.414275,-0.0780,0.0389,0.1012,0.134
3.416991,-0.1158,0.0838,0.1460,0.204
3.422070,-0.1154,0.1426,0.1337,0.227
3.428478,-0.0937,0.1463,0.0906,0.196
3.434063,-0.0628,0.1547,0.0407,0.172
3.435608,-0.0227,0.1228,0.0245,0.127
3.444395,0.0073,0.0934,0.0535,0.108
3.445559,0.0133,0.0477,0.0514,0.071
3.450636,-0.0021,0.0095,0.0422,0.043
3.455025,0.0015,-0.0449,-0.0071,0.046
3.461322,-0.0116,-0.1084,-0.0394,0.116
3.464471,-0.0484,-0.1358,-0.0217,0.146
3.469402,-0.0067,-0.1464,-0.0017,0.147
3.473685,-0.0294,-0.1189,0.0038,0.123
3.479063,-0.0258,-0.0703,-0.0548,0.093
3.483910,-0.0245,0.0088,-0.0868,0.091
3.488219,-0.0350,0.0777,-0.0522,0.100
3.492910,-0.0740,0.1199,-0.0013,0.141
3.498033,-0.0582,0.1428,0.0231,0.156
3.502787,-0.0238,0.1085,0.0070,0.111
3.507937,0.0031,0.0461,-0.0113,0.048
3.514866,0.0342,-0.0040,-0.0129,0.037
3.518230,0.0414,-0.0679,0.0187,0.082
3.527674,0.0746,-0.0862,0.0428,0.122
3.530487,0.0626,-0.0830,0.0218,0.106
3.532913,0.0460,-0.0157,-0.0109,0.050
3.539041,0.0368,0.0439,-0.0291,0.064
3.542337,-0.0175,0.0912,-0.0163,0.094
3.546948,-0.0049,0.1071,-0.0298,0.111
3.553624,0.0147,0.1135,-0.0290,0.118
3.556409,0.0554,0.0699,-0.0402,0.098
3.560175,0.0957,0.0125,-0.0726,0.121
3.566813,0.1594,-0.0492,-0.1166,0.204
3.570409,0.1895,-0.0819,-0.1081,0.233
3.574681,0.2147,-0.1049,-0.1023,0.260
3.581168,0.2185,-0.1040,-0.1178,0.269
3.584458,0.2153,-0.1126,-0.0977,0.262
3.589621,0.1766,-0.0832,-0.0969,0.218
3.593555,0.1432,-0.0659,-0.0534,0.166
3.600762,0.0863,-0.0298,-0.0268,0.095
3.603385,0.0799,-0.0011,0.0231,0.083
3.607922,0.0356,0.0132,0.0371,0.053
3.618607,0.0368,0.0320,0.0438,0.066
3.619552,0.0617,0.0294,0.0481,0.084
3.622780,0.1339,0.0054,0.0216,0.136
3.628240,0.1535,0.0029,-0.0024,0.154
3.636883,0.1826,0.0195,0.0259,0.185
3.638489,0.1855,0.0359,0.0373,0.193
3.642175,0.1957,0.0474,0.0392,0.205
3.650686,0.1751,0.0517,0.0292,0.185
3.653738,0.1619,0.0228,0.0240,0.165
3.656780,0.1560,-0.0036,0.0331,0.160
3.664488,0.1337,-0.0202,0.0421,0.142
3.666861,0.1257,-0.0581,0.0414,0.145
3.671743,0.1180,-0.0505,0.0171,0.129
3.676390,0.1010,-0.0525,-0.0403,0.121
3.680984,0.0891,-0.0450,-0.0711,0.123
3.685230,0.0751,-0.0376,-0.0803,0.116
3.690221,0.0446,-0.0255,-0.0634,0.082
3.694046,0.0309,-0.0112,-0.0633,0.071
3.699094,-0.0016,0.0125,-0.0538,0.055
3.703750,-0.0148,0.0147,-0.0539,0.058
3.709280,-0.0019,0.0809,-0.0493,0.095
3.715506,-0.0223,0.0824,-0.0827,0.119
3.721713,-0.0306,0.1029,-0.0400,0.115
3.724271,-0.0460,0.0924,0.0094,0.104
3.733418,-0.0755,0.0820,0.0489,0.122
3.740310,-0.0883,0.0574,0.0360,0.111
3.741410,-0.0775,0.0307,0.0469,0.096
3.741890,-0.0738,0.0232,0.0648,0.101
3.747402,-0.0796,0.0347,0.0779,0.117
3.751953,-0.0760,0.0390,0.0767,0.115
3.758574,-0.0819,0.0647,0.0755,0.129
3.762281,-0.0973,0.0569,0.0577,0.127
3.766519,-0.1081,0.0515,0.0282,0.123
3.773260,-0.0856,0.0391,0.0560,0.110
3.776676,-0.0635,-0.0063,0.0576,0.086
3.782728,-0.0487,-0.0396,0.0472,0.079
3.785645,-0.0010,-0.0821,0.0678,0.106
3.790455,0.0367,-0.0767,0.0883,0.123
3.794956,0.0410,-0.0524,0.0469,0.081
3.799907,0.0335,-0.0164,0.0084,0.038
3.804813,0.0285,0.0169,-0.0108,0.035
3.810540,0.0259,0.0262,-0.0062,0.037
3.818629,0.0113,0.0070,0.0150,0.020
3.819914,0.0253,-0.0122,0.0336,0.044
3.824040,0.0438,-0.0524,0.0283,0.074
3.829976,0.0788,-0.0449,0.0231,0.094
3.833564,0.1209,-0.0636,-0.0080,0.137
3.842400,0.1367,-0.0393,-0.0296,0.145
3.843224,0.1264,-0.0082,-0.0652,0.142
3.850222,0.1258,0.0179,-0.0389,0.133
3.857309,0.1346,0.0153,-0.0176,0.137
3.858338,0.1340,0.0198,0.0155,0.136
3.864741,0.1167,-0.0042,0.0245,0.119
3.868446,0.1091,-0.0018,0.0144,0.110
3.872433,0.0566,-0.0162,0.0233,0.063
3.877184,0.0141,-0.0138,0.0488,0.053
3.882099,-0.0304,-0.0114,0.0859,0.092
3.888556,-0.0459,0.0029,0.0635,0.078
3.891035,-0.0898,0.0242,0.0413,0.102
3.897784,-0.0788,0.0358,0.0335,0.093
3.906891,-0.0489,0.0615,0.0376,0.087
3.907721,-0.0312,0.0419,0.0298,0.060
3.910064,0.0479,0.0249,0.0269,0.060
3.920489,0.0671,0.0033,0.0336,0.075
3.922271,0.0742,-0.0348,0.0069,0.082
3.924733,0.0553,-0.0251,-0.0053,0.061
3.938844,0.0152,-0.0344,-0.0101,0.039
3.939751,-0.0080,-0.0104,0.0135,0.019
3.940111,-0.0595,0.0157,0.0202,0.065
3.943686,-0.0609,0.0179,0.0436,0.077
3.952457,-0.0694,0.0296,0.0098,0.076
3.954346,-0.0637,0.0365,-0.0189,0.076
3.957993,-0.0533,0.0148,-0.0095,0.056
3.963300,-0.0383,0.0169,0.0069,0.042
3.967704,-0.0093,0.0049,-0.0123,0.016
3.973439,0.0148,0.0143,-0.0077,0.022
3.979151,0.0267,0.0023,-0.0031,0.027
3.983581,0.0362,0.0188,0.0180,0.045
3.988254,0.0527,0.0162,0.0413,0.069
3.993108,0.0430,-0.0053,0.0265,0.051
3.999900,0.0522,-0.0148,0.0071,0.055
4.002457,0.0686,-0.0218,-0.0239,0.076
4.006963,0.0658,-0.0454,-0.0240,0.084
4.011106,0.0774,-0.0190,-0.0074,0.080
4.015558,0.0960,0.0072,0.0208,0.099
4.020647,0.0695,0.0237,0.0085,0.074
4.025308,0.0716,0.0163,-0.0298,0.079
4.037618,0.0286,-0.0029,-0.0442,0.053
4.038721,-0.0117,-0.0267,-0.0181,0.034
4.045260,-0.0565,-0.0479,-0.0112,0.075
4.046469,-0.0536,-0.0381,-0.0352,0.075
4.052780,-0.0389,-0.0450,-0.0186,0.062
4.053690,-0.0339,-0.0447,0.0050,0.056
4.059978,-0.0027,-0.0752,0.0331,0.082
4.064732,0.0116,-0.0367,0.0231,0.045
4.068425,0.0495,-0.0483,0.0226,0.073
4.073466,0.0633,-0.0385,0.0293,0.080
4.078101,0.0604,-0.0097,0.0359,0.071
4.083199,0.0409,0.0235,0.0283,0.055
4.087658,0.0217,0.0636,0.0563,0.088
4.092253,0.0194,0.0915,0.0318,0.099
4.099310,0.0147,0.1026,0.0195,0.105
4.102023,0.0386,0.0946,-0.0117,0.103
4.106623,0.0741,0.0771,-0.0000,0.107
4.111863,0.1116,0.0123,0.0044,0.112
4.116777,0.1132,-0.0068,0.0064,0.114
4.125941,0.1266,-0.0591,-0.0035,0.140
4.127142,0.1115,-0.0871,-0.0346,0.146
4.133794,0.0776,-0.0793,-0.0774,0.135
4.135873,0.0370,-0.0598,-0.0628,0.094
4.141610,0.0228,-0.0262,-0.0106,0.036
4.144574,0.0135,0.0024,0.0104,0.017
4.150902,0.0113,0.0023,-0.0115,0.016
4.154699,0.0329,0.0236,-0.0354,0.054
4.159409,0.0471,0.0091,-0.0355,0.060
4.165650,0.0446,-0.0053,0.0023,0.045
4.169532,0.0634,-0.0339,0.0422,0.083
4.173884,0.0582,-0.0550,0.0699,0.106
4.178984,0.0438,-0.0428,0.0311,0.069
4.184122,0.0131,-0.0021,0.0473,0.049
4.189522,-0.0029,0.0453,0.0301,0.054
4.194628,-0.0447,0.0686,0.0058,0.082
4.202765,-0.0150,0.0989,-0.0111,0.101
4.206637,0.0690,0.1122,-0.0492,0.141
4.207765,0.1284,0.1065,-0.0610,0.178
4.212650,0.1781,0.0675,-0.0444,0.196
4.218703,0.2275,0.0431,-0.0042,0.232
4.224845,0.2316,-0.0238,-0.0070,0.233
4.228015,0.2357,-0.0688,-0.0074,0.246
4.240669,0.2114,-0.1039,-0.0173,0.236
4.242322,0.1636,-0.1221,-0.0105,0.204
4.243087,0.1139,-0.1378,-0.0322,0.182
4.268360,0.0409,-0.1225,-0.0040,0.129
4.269635,0.0019,-0.0907,0.0098,0.091
4.270187,-0.0534,-0.0545,0.0140,0.078
4.270705,-0.0867,-0.0256,-0.0079,0.091
4.271196,-0.0985,0.0314,-0.0438,0.112
4.273724,-0.1173,0.0453,-0.0321,0.130
4.274603,-0.1147,0.0923,-0.0087,0.147
4.281946,-0.0789,0.0914,0.0597,0.135
4.284685,-0.0317,0.1072,0.1181,0.163
4.289218,-0.0061,0.1038,0.0835,0.133
4.295121,0.0311,0.0910,0.0730,0.121
4.301480,0.0325,0.0926,0.0840,0.129
4.306920,0.0316,0.0728,0.0855,0.117
4.307780,0.0023,0.0675,0.0822,0.106
4.322115,-0.0410,0.0716,0.0743,0.111
4.323622,-0.0460,0.0829,0.0522,0.108
4.324187,-0.0795,0.0679,0.0326,0.110
4.338843,-0.0796,0.0341,0.0132,0.088
4.340187,-0.0894,-0.0041,0.0034,0.090
4.340762,-0.0874,-0.0160,-0.0110,0.089
4.341945,-0.0878,-0.0206,-0.0206,0.093
4.350223,-0.1026,-0.0419,-0.0017,0.111
4.352991,-0.1078,-0.0297,-0.0042,0.112
4.360842,-0.1320,-0.0128,-0.0233,0.135
4.361893,-0.1538,0.0039,-0.0304,0.157
4.367450,-0.1757,0.0370,-0.0422,0.184
4.371534,-0.2048,0.0580,-0.0325,0.215
4.374834,-0.2125,0.0646,-0.0087,0.222
4.382765,-0.2156,0.0617,0.0007,0.224
4.388323,-0.2214,0.0564,0.0267,0.230
4.393947,-0.2153,0.0345,0.0478,0.223
4.394646,-0.1526,0.0034,0.0497,0.161
4.399323,-0.1167,-0.0085,0.0304,0.121
4.406872,-0.0884,-0.0274,0.0278,0.097
4.409672,-0.0580,-0.0343,0.0631,0.092
4.412957,-0.0612,-0.0174,0.0816,0.103
4.418143,-0.0335,-0.0173,0.0620,0.073
4.422880,-0.0156,-0.0100,0.0118,0.022
4.427765,0.0211,-0.0051,-0.0427,0.048
4.432678,0.0504,-0.0098,-0.0376,0.064
4.438102,0.0603,-0.0288,-0.0183,0.069
4.442351,0.0963,-0.0262,-0.0086,0.100
4.455123,0.1154,-0.0236,-0.0062,0.118
4.458250,0.1462,-0.0020,-0.0250,0.148
4.458953,0.1319,-0.0139,-0.0272,0.135
4.461877,0.1081,-0.0233,-0.0127,0.111
4.466952,0.1320,-0.0160,-0.0458,0.141
4.472233,0.1534,0.0079,-0.0859,0.176
4.476568,0.1842,0.0552,-0.0783,0.208
4.482423,0.1722,0.1045,-0.0305,0.204
4.485222,0.1984,0.1439,-0.0448,0.249
4.489766,0.2152,0.0667,-0.1586,0.275
4.495503,0.2437,-0.0407,-0.2502,0.352
4.500581,0.2694,-0.1734,-0.2107,0.384
4.504889,0.2664,-0.2623,-0.1053,0.388
4.509163,0.1901,-0.3054,-0.0246,0.361
4.522940,0.0816,-0.2722,-0.0132,0.284
4.523992,-0.0563,-0.1680,-0.0399,0.182
4.524444,-0.1689,0.0159,0.0048,0.170
4.537357,-0.2236,0.2292,0.2128,0.384
4.539068,-0.1951,0.3884,0.4380,0.617
4.539547,-0.1435,0.4325,0.4884,0.668
4.545586,-0.0934,0.3603,0.3993,0.546
4.550146,-0.0414,0.1926,0.3368,0.390
4.552880,-0.0134,-0.0060,0.3008,0.301
4.557757,0.0289,-0.1827,0.2555,0.315
4.562858,0.1119,-0.2732,0.1339,0.324
4.569052,0.2263,-0.2631,-0.0186,0.347
4.572124,0.3312,-0.1838,-0.1589,0.411
4.577111,0.3409,-0.0950,-0.2348,0.425
4.582839,0.3603,0.0414,-0.2198,0.424
4.585807,0.3200,0.0988,-0.1857,0.383
4.590755,0.2797,0.1012,-0.1541,0.335
4.595494,0.2107,0.0772,-0.1704,0.282
4.601391,0.1132,0.0222,-0.1438,0.184
4.605111,0.0231,-0.0376,-0.1244,0.132
4.610220,-0.0833,-0.0829,-0.0694,0.137
4.615549,-0.1632,-0.0709,0.0190,0.179
4.620676,-0.1689,-0.0278,0.1048,0.201
4.624099,-0.1460,0.0439,0.1142,0.190
4.644373,-0.0802,0.0725,0.0997,0.147
4.645869,0.0094,0.0892,0.0853,0.124
4.647339,0.0867,0.0795,0.1044,0.157
4.647937,0.1281,0.0293,0.1283,0.184
4.660092,0.1479,-0.0304,0.1356,0.203
4.660985,0.1390,-0.1020,0.1143,0.207
4.661421,0.1062,-0.1519,0.0646,0.196
4.662832,0.0759,-0.1372,0.0460,0.163
4.670946,-0.0044,-0.0963,0.0489,0.108
4.673923,-0.0511,0.0020,0.0519,0.073
4.677154,-0.0619,0.0906,-0.0025,0.110
4.682419,-0.0726,0.1695,-0.0281,0.187
4.688065,-0.0547,0.1551,-0.0179,0.165
4.691180,-0.0107,0.0905,-0.0222,0.094
4.695800,0.0594,-0.0361,-0.0288,0.075
4.702222,0.1175,-0.1387,-0.0259,0.184
4.705831,0.1564,-0.1838,-0.0063,0.241
4.713097,0.1906,-0.1978,-0.0082,0.275
4.730058,0.1582,-0.1401,-0.0269,0.213
4.731210,0.0759,-0.0275,0.0189,0.083
4.731953,-0.0492,0.1065,0.0719,0.138
4.732442,-0.1384,0.1758,0.0771,0.237
4.735237,-0.1965,0.1876,0.0918,0.287
4.740611,-0.2046,0.1804,0.0612,0.280
4.744378,-0.1700,0.1206,0.0641,0.218
4.750788,-0.1594,0.0202,0.0527,0.169
4.753802,-0.0988,-0.0323,0.0245,0.107
4.759784,-0.0549,-0.0655,0.0036,0.086
4.764244,-0.0183,-0.0366,-0.0269,0.049
4.769490,0.0302,-0.0149,-0.0430,0.055
4.772557,0.0524,0.0235,-0.0544,0.079
4.778812,0.0699,0.0451,-0.0586,0.102
4.783236,0.0867,0.0472,-0.0528,0.112
4.788957,0.0749,0.0398,-0.0828,0.119
4.793617,0.0417,0.0325,-0.1150,0.127
4.796511,0.0349,-0.0010,-0.1090,0.114
4.804181,0.0021,-0.0128,-0.0937,0.095
4.806486,-0.0612,-0.0340,-0.0738,0.102
4.811771,-0.0719,-0.0337,-0.0613,0.100
4.817995,-0.0754,-0.0238,-0.0203,0.082
4.824654,-0.1051,0.0214,0.0226,0.110
4.826912,-0.1085,0.0569,0.0556,0.135
4.831811,-0.0976,0.0944,0.0860,0.161
4.835278,-0.0846,0.1292,0.0568,0.165
4.840438,-0.0717,0.1115,0.0873,0.159
4.845362,-0.0401,0.0750,0.1032,0.134
4.849687,0.0339,0.0246,0.1026,0.111
4.854711,0.0763,-0.0443,0.0664,0.110
4.859723,0.1017,-0.0914,0.0352,0.141
4.863950,0.0938,-0.0834,0.0328,0.130
4.869278,0.0977,-0.0921,0.0091,0.135
4.873881,0.0590,-0.0771,-0.0050,0.097
4.878805,0.0324,-0.0621,-0.0260,0.075
4.885406,0.0107,-0.0496,-0.0515,0.072
4.889166,0.0130,-0.0539,-0.0697,0.089
4.893078,0.0176,-0.0747,-0.0831,0.113
4.898921,0.0079,-0.0693,-0.0514,0.087
4.904388,0.0267,-0.0948,-0.0246,0.102
4.908639,0.0500,-0.1034,-0.0219,0.117
4.911898,0.0922,-0.0741,-0.0381,0.124
4.920937,0.1199,-0.0710,-0.0163,0.140
4.921955,0.1238,-0.0396,0.0149,0.131
4.928932,0.1230,-0.0225,0.0601,0.139
4.930792,0.1033,-0.0270,0.0527,0.119
4.942369,0.0980,-0.0172,0.0383,0.107
4.943025,0.0809,-0.0170,0.0430,0.093
4.946557,0.0829,-0.0097,0.0525,0.099
4.952978,0.0708,0.0095,0.0500,0.087
4.954773,0.0209,0.0427,0.0523,0.071
4.959233,0.0237,0.0591,0.0570,0.085
4.963931,0.0193,0.0871,0.0379,0.097
4.968997,0.0197,0.1031,0.0427,0.113
4.974828,0.0223,0.1237,0.0309,0.129
4.979662,0.0108,0.1228,0.0452,0.131
4.983272,0.0040,0.1314,0.0452,0.139
4.988174,-0.0622,0.1185,0.0596,0.146
4.992944,-0.0969,0.1153,0.0288,0.153
4.999998,-0.1173,0.0884,0.0077,0.147
5.002740,-0.1330,0.0569,0.0508,0.153
5.007516,-0.1486,0.0423,0.0747,0.172
5.012578,-0.1642,0.0207,0.0461,0.172
5.018565,-0.1941,0.0231,0.0085,0.196
5.022506,-0.1788,0.0207,0.0021,0.180
5.027037,-0.1851,0.0302,-0.0019,0.188
5.041398,-0.1678,0.0491,0.0130,0.175
5.042646,-0.1126,0.0441,0.0374,0.127
5.043611,-0.0604,0.0463,0.0521,0.092
5.058591,0.0175,0.0342,0.0501,0.063
5.060201,0.0970,0.0365,0.0172,0.105
5.060688,0.1616,0.0245,-0.0082,0.164
5.061066,0.1948,-0.0088,-0.0002,0.195
5.066750,0.2017,-0.0204,-0.0184,0.204
5.070386,0.1541,-0.0508,-0.0696,0.177
5.074592,0.0998,-0.0621,-0.0776,0.141
5.079171,-0.0086,-0.0543,-0.0144,0.057
5.084672,-0.0996,-0.0156,0.0650,0.120
5.089183,-0.1186,-0.0129,0.1105,0.163
5.093377,-0.1183,0.0231,0.1535,0.195
5.100480,-0.1251,0.0706,0.1321,0.195
5.104055,-0.0962,0.0964,0.0919,0.164
5.108895,-0.0700,0.0888,0.0519,0.124
5.113152,-0.0063,0.0646,0.0385,0.075
5.118698,0.0615,0.0121,0.0583,0.086
5.122988,0.1050,-0.0328,0.0781,0.135
5.127865,0.1222,-0.0511,0.0503,0.142
5.147085,0.1086,-0.0527,0.0134,0.121
5.153374,0.0549,-0.0306,0.0219,0.067
5.154042,0.0089,-0.0158,0.0753,0.077
5.154499,-0.0369,0.0156,0.0311,0.051
5.154864,-0.0420,0.0229,-0.0530,0.071
5.156930,-0.0092,0.0184,-0.0700,0.073
5.164622,0.0210,0.0090,-0.0110,0.025
5.166737,0.0579,-0.0192,0.0070,0.061
5.171242,0.1065,-0.0377,-0.0082,0.113
5.175759,0.1405,-0.0441,-0.0399,0.153
5.181318,0.1411,-0.0529,-0.1069,0.185
5.187379,0.1299,-0.0427,-0.0691,0.153
5.193594,0.1212,-0.0254,-0.0435,0.131
5.194184,0.1362,-0.0177,-0.0181,0.139
5.200718,0.0871,-0.0102,0.0213,0.090
5.204182,0.0456,0.0092,0.0676,0.082
5.209845,0.0235,0.0166,0.0684,0.074
5.213222,-0.0054,0.0358,0.0314,0.048
5.218445,0.0134,0.0477,0.0089,0.050
5.223381,0.0248,0.0287,0.0125,0.040
5.228015,0.0621,0.0240,0.0398,0.078
5.235860,0.0801,0.0218,0.0622,0.104
5.237866,0.0697,-0.0018,0.0062,0.070
